Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
874,Anak Krakatau,RAKATA KECIL,LAMPUNG,Kab. LAMPUNG SELATAN,PUNDUH PEDADA,"","-6.098055555555555,105.4263888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/874
1751,Batugubugseng,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.95835,105.46397",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1751
1830,Karangtahabu,"",LAMPUNG,Kab. TANGGAMUS,"","","-5.754098333333333,105.02307055555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1830
875,Batubolong,"",LAMPUNG,Kab. PESAWARAN,"","
	05'48’26” LS dan 105'18’28” BT.

	 
","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/875
1752,Batukauseng,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.9638100000000005,105.46722222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1752
1831,Karangtianggayau,"",LAMPUNG,Kab. TANGGAMUS,"","","-5.795833333333333,105.09916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1831
1753,Batumandi Bakauheni,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.89068,105.69882",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1753
1754,Batumandi,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.877230000000001,105.47048",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1754
1755,Batumerah,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.97725,105.37831888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1755
1756,Batusekepel,"",LAMPUNG,Kab. LAMPUNG SELATAN,"","","-5.852729999999999,105.69316",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1756
